0.83,0.21,2.5526
0,0.69,7.8314
0.15,0.13,1.8666
0.76,0.58,5.8125
0.75,0.31,3.1054
0.58,0.3,2.1414
0.54,0.77,6.8174
0.19,0.69,7.2616
0.99,0.67,7.7853
0.37,0.89,8.15
1,0.77,8.6368
0.9,0.27,3.534
0.58,0.07,-0.15661
1,0.6,6.9909
0.01,0.71,8.1814
0.87,0.26,3.3482
0.11,0.39,4.6473
0.79,0.18,2.1714
0.24,0.28,2.8866
0.15,0.66,7.1934
0.25,0.78,7.8083
0.4,0.2,1.152
0.83,0.75,7.9612
1,0.91,10.128
0.16,0.58,6.3631
0.64,0.01,-0.50738
0.78,0.01,0.29018
0.22,0.76,7.8356
0.98,0.21,3.0868
0.32,0.44,3.987
0.47,0.87,7.7652
0.74,0.55,5.4908
0.57,0.7,6.0978
0.48,0.02,-0.79099
1,0.45,5.474
0.95,0.53,6.2918
0.17,0.4,4.4709
0.55,0.6,5.0186
0.74,0.29,2.8885
0.5,0.88,7.7532
0.96,0.27,3.6139
0.17,0.74,7.9388
0.26,0.69,6.7945
0.29,0.31,2.7602
0,0.54,6.3898
0.69,0.9,8.6323
0.54,1,8.9475
0.89,0.88,9.6363
0.25,0.18,1.8683
0.59,0.45,3.6458
0.01,0.48,5.8433
0.14,0.35,4.1615
0.71,0.75,7.2624
0.44,0.17,0.80591
0.58,0.6,5.1542
0.47,0.7,6.0433
0.95,0.44,5.3375
0.19,0.26,3.0561
0.31,0.89,8.4888
0.54,0.61,5.1437
0.91,0.12,1.9903
0.12,0.76,8.3263
0.28,0.19,1.652
0.27,0.33,3.1597
0.26,0.89,8.8546
0.57,0.78,6.9741
0.29,0.41,3.8743
0.94,0.84,9.3389
0.52,0.49,3.8889
0.2,0.45,4.7818
0.63,0.55,4.8257
0.76,0.46,4.7169
0.7,0.59,5.4693
0.61,0.44,3.7401
0.47,0.16,0.54594
0.19,0.28,3.1718
0.7,0.29,2.5852
0.34,0.87,8.1576
0.66,0.27,2.1533
0.19,0.73,7.6296
0.95,0.96,10.584
0.04,0.23,3.2137
0.58,0.69,6.0609
0.38,0.77,6.973
0.14,0.25,3.1396
0.68,0.64,5.9482
0.17,0.79,8.4606
0.98,0.85,9.4145
0.79,0.81,8.3059
0.31,0.73,6.8823
0.42,0.31,2.2227
0.96,0.12,2.1073
0.62,0.57,4.9441
0.27,0.62,6.115
0.1,0.23,3.0908
0.42,0.41,3.3071
0.82,0.37,4.124
0.41,0.91,8.1848
0.62,0.33,2.6298
0.84,0.41,4.6287
0.16,0.99,10.41
0.87,0.64,7.1841
0.63,0.85,7.8672
0.22,0.61,6.2918
0.83,0.72,7.6472
0.57,0.28,1.8886
0.46,0.59,4.9811
0.24,0.01,0.19728
0.02,0.75,8.545
0.96,0.61,7.1239
0.26,0.55,5.4697
0.8,0.06,0.90028
0.39,0.16,0.86616
0.43,0.52,4.3189
0.08,0.77,8.703
0.03,0.95,10.528
0.31,0,-0.40741
0.32,0.55,5.0984
0.98,0.26,3.558
0.35,0.52,4.5795
0.72,0.54,5.1615
0.12,0.91,9.8416
0.91,0.89,9.765
0.27,0.56,5.5446
0.01,0.31,4.1654
0.84,0.08,1.2903
0.27,0.02,0.12357
0.75,0.79,7.9657
0.28,0.22,2.0003
0.81,0.83,8.7575
0.41,0.28,1.8562
0.06,0.16,2.4399
0.02,0.85,9.4798
0.33,0.83,7.7657
0.2,0.7,7.3562
0.87,0.44,4.9973
0.75,0.13,1.317
0.23,0.97,9.8601
0.47,0.49,3.8761
0.53,0,-0.91179
0.84,0.36,4.1397
0.14,0.93,10.062
0.83,0.58,6.3052
0.04,0.68,7.8071
0.68,0.52,4.7608
0.87,0.61,6.751
0.72,0.62,5.989
0.83,0.56,6.1302
0.63,0.49,4.2733
0.28,0.97,9.561
0.95,0.03,1.1558
0.03,0.48,5.7802
0.3,0.49,4.5475
0.93,0.09,1.7806
0.62,0.35,2.784
0.35,0.4,3.5023
0.44,0.36,2.6302
0.9,0.99,10.738
0.61,0.3,2.2273
0.59,0.49,4.1612
0.47,0.89,7.8985
0.65,0.89,8.2728
0.34,1,9.4625
0.18,0.89,9.3152
0.88,0.68,7.5607
0.64,0.45,3.8444
0.23,0.9,9.0832
0.72,0.71,6.9344
0.08,0.79,8.7772
0.59,0.67,5.853
0.69,0.79,7.5343
0.8,0.53,5.5963
0.22,0.41,4.3031
0.27,0.53,5.2207
0.81,0.52,5.6227
0.32,0.15,1.0582
0,0.57,6.7062
0.26,0.09,0.8676
0.36,0.02,-0.37447
0.92,0.95,10.358
0.79,0.04,0.59914
0.92,0.26,3.5228
0.22,0.08,0.89398
0.18,0.77,8.0924
0.12,0.29,3.5844
0.71,0.95,9.2587
0.56,0.76,6.6037
0.57,0.23,1.4381
0.43,0.91,8.2468
0.49,0.97,8.6226
0.61,0.16,0.80504
0.66,0.19,1.326
0.35,0.19,1.3498
0.35,0.87,8.1439
0.08,0.92,10.193
0.82,0.69,7.2732
0.97,0.64,7.2266
0.23,0.17,1.8747
0.59,0.6,5.1992
0.27,0.3,2.9207
0.98,0.4,4.9445
0.97,0.21,3.0912
0.01,0.13,2.2471
0.14,0.14,2.0341
0.72,0.08,0.6918
0.36,0.79,7.2696
0.47,0.34,2.4323
0.48,0.09,-0.068676
0.1,0.95,10.297
0.83,0.23,2.8677
0.14,0.79,8.6372
0.6,0.82,7.4472
0.09,0.82,9.0574
0.63,0.24,1.7291
0.83,0.05,1.0145
0.36,0.41,3.4261
0.42,0.65,5.6017
0.12,0.06,1.3754
0.24,0.3,2.9028
0.8,0.23,2.595
0.42,0.52,4.3416
0.55,0.26,1.6421
0.31,0.24,2.065
0.51,0.78,6.8137
0.53,0.32,2.1372
0.85,0.51,5.6665
0.25,0.91,9.1139
0.07,0.46,5.4742
0.93,0.37,4.6221
0.36,0.66,5.9282
0.24,0.74,7.4634
0.64,0.58,5.1366
0.23,0.32,3.4412
0.66,0.32,2.6636
0.21,0.32,3.4978
0.51,0.97,8.7455
0.56,0.9,8.0653
0.06,0.9,9.9865
0.78,0.64,6.5302
0.56,0.45,3.531
0.7,0.98,9.5675
0.74,0.99,9.9177
0.29,0.26,2.3521
0.12,0.12,1.9753
0.11,0.71,7.8593
0.13,0.7,7.7076
0.14,0.48,5.4117
0.46,0.27,1.7971
0.25,0.65,6.3829
0.5,0.92,8.1709
0.47,0.48,3.7313
0.41,0.09,0.043182
0.15,0.46,5.1576
0.3,0.22,1.7726
0.08,0.61,6.8707
0.01,0.2,2.9584
0.93,0.57,6.5656
0,0.61,7.2
0.3,0.01,-0.1556
0.8,0.4,4.3389
0.97,0.17,2.7632
0.68,0.48,4.4316
0.43,0.93,8.3062
0.44,0.6,5.0888
0.69,0.29,2.4881
0.91,0.22,2.9674
0.68,0.81,7.692
0.99,0.39,4.8407
0.97,0.3,3.9852
0.84,0.07,1.294
0.43,0.58,4.884
0.98,0.76,8.5874
0.71,0.4,3.7586
0.09,0.95,10.329
0.43,0.1,0.099676
0.13,0.97,10.404
0.14,1,10.57
0.04,0.13,2.2681
0.94,0.28,3.7302
0.3,0.51,4.7524
0.46,0.87,7.7057
0.92,0.16,2.4913
0.17,0.78,8.1737
0.22,0.47,4.9014
0.48,0.58,4.7336
0.18,0.33,3.7051
0.61,0.87,7.9888
0.35,0.11,0.42064
0.95,0.99,10.873
0.73,0.81,7.9866
1,0.39,4.7929
0.91,0.25,3.2944
0.23,0.79,7.9941
0,0.09,1.8206
0.41,0.89,8.1284
0.35,0.96,9.0995
0.21,0.52,5.4497
0.89,0.42,4.9915
0.15,0.84,8.9983
0.75,0.36,3.6353
0.25,0.46,4.5733
0.23,0.2,2.0182
0.17,0.54,5.9187
0.02,0.62,7.232
0.65,0.33,2.6968
0.87,0.56,6.3293
0.75,0.37,3.6589
0.06,0.48,5.8095
0.37,0.84,7.7111
0.25,0.92,9.1203
0.8,0.98,10.124
0.28,0.45,4.2451
0.63,0.54,4.7936
0.3,0.71,6.8028
0.54,0.71,6.1796
0.23,0.66,6.6156
0.4,0.97,8.9562
0.67,0.77,7.2042
0.49,0.81,7.0692
0.56,0.23,1.3702
0.47,0.64,5.3494
0.2,0.21,2.3566
1,0.3,3.9155
0.53,0.16,0.57344
0.27,0.73,7.1184
0.31,0.53,4.9807
0.15,0.56,6.2067
0.64,0.95,8.8978
0.9,0.83,9.0315
0.64,0.94,8.6135
0.96,0.4,4.9408
0.75,0.87,8.7375
0.51,0.81,7.1132
0.61,0.25,1.7535
0.55,0.48,3.7788
0.58,0.99,9.0478
0.23,0.76,7.7524
0.6,0.45,3.7316
0.53,0.46,3.5927
0.25,0.21,2.1269
0.22,0.93,9.4347
0.92,0.4,4.9117
0.69,0.43,4.022
0.46,0.45,3.488
0.04,0.54,6.2934
0.9,0.28,3.5167
0.64,0.5,4.3106
0.35,0.63,5.6718
0.63,0.38,3.1981
0.7,0.42,3.8735
0.58,0.61,5.1924
0.64,0.86,7.9806
0.04,0.51,5.9442
0.04,0.49,5.8794
0.57,0.33,2.3741
0.79,0.1,1.284
0.59,0.77,6.9113
0.37,0.65,5.6851
0.09,0.65,7.2635
0.79,0.13,1.5826
0.28,0.33,3.1302
0.74,0.97,9.7346
0.33,0.29,2.3807
0.38,0.84,7.6092
0.22,0.84,8.5698
0.77,0.55,5.5905
0.42,0.14,0.57594
0.67,0.8,7.562
0.72,0.31,2.9501
0.77,0.04,0.50479
0.52,0.36,2.6368
0.07,0.64,7.2496
0.44,0.02,-0.70794
0.21,0.3,3.1722
0.71,0.52,4.9855
0.61,0.06,-0.11413
0.99,0.46,5.607
0.38,0.57,4.9567
0.38,0.69,6.1468
0.27,0.93,9.2249
0.93,0.34,4.3095
0.49,0.03,-0.69658
0.89,0.19,2.5877
0.2,0.36,3.8954
0.56,0.47,3.9466
0.44,0.35,2.5248
0.79,0.5,5.2763
0.63,0.68,6.1352
0.45,0.96,8.6423
0.14,0.19,2.4359
0.55,0.83,7.3602
0.63,0.59,5.2164
0.91,0.55,6.3546
0.62,0.37,3.0391
0.69,0.87,8.264
0.15,0.81,8.6515
0.64,0.62,5.6263
0.17,0.56,5.9955
0.35,0.49,4.3257
0.03,0.02,1.0855
0.73,0.37,3.6315
0.66,0.58,5.2975
0.97,0.04,1.3458
0.35,0.07,0.17105
0.87,0.8,8.673
0.01,0.99,10.834
0.43,0.34,2.4901
0.25,0.09,0.95816
0.4,0.5,4.2576
0.31,0.09,0.41208
0.78,0.97,9.858
0.43,0.3,2.1252
0.04,0.27,3.6755
0.3,0.54,5.0549
0.71,0.39,3.7382
0.75,0.39,3.8991
0.41,0.35,2.5694
0.78,0.28,2.9421
0.97,0.99,10.816
0.12,0.54,5.9558
0.5,0.35,2.3996
0.93,0.11,2.041
0.91,0.3,3.7732
0.59,0.16,0.74952
0.91,0.38,4.649
0.59,0.15,0.70713
0.87,0.21,2.7611
0.34,0.12,0.66211
0.49,0.55,4.4383
0.86,0.6,6.653
0.22,0.71,7.2583
0.68,0.16,1.1908
1,0.46,5.6324
0.1,0.31,3.8547
0.6,0.59,5.0807
0.49,0.57,4.5759
0.83,0.31,3.5549
0.25,0.72,7.2038
0.41,0.01,-0.67598
0.71,0.82,7.8899
0.56,0.55,4.537
0.89,0.95,10.295
0.1,0.92,10.126
0.19,0.56,5.9014
0.23,0.8,8.1896
0.03,0.06,1.5749
0.7,0,-0.26694
0.4,0.76,6.7242
0.46,0.98,8.9343
0.6,0.91,8.2772
0.18,0.91,9.5389
0.34,0.51,4.5097
0.25,0.77,7.6304
0.94,0.6,6.8592
0.98,0.56,6.6525
0.91,0.2,2.8195
0.61,0.78,7.0215
0.81,0.43,4.7636
0.89,0.61,6.9251
0.19,0.75,7.8021
0.65,0.36,3.0526
0.4,0.39,3.1404
0.94,0.08,1.8194
0.52,0.04,-0.58678
0.28,0.63,6.0205
0.8,0.78,8.1146
0.9,0.84,9.2894
0.43,0.38,2.8593
0.49,0.77,6.57
0.13,0.14,1.9942
0.02,0.55,6.518
0.15,0.28,3.372
0.99,0.9,9.8747
0.48,0.91,8.1923
0.89,0.87,9.4023
0.97,0.32,4.1611
0.12,0.44,5.0744
0.8,0.45,4.8298
0.92,0.77,8.5777
0.63,0.74,6.6441
0.46,0.61,5.0787
0.63,0.05,-0.176
0.61,0.29,2.1729
0.76,0.91,9.2545
0.56,0.78,6.7323
0.48,0.18,0.81663
0.6,0.93,8.5462
0.99,0.73,8.2966
0.48,0.96,8.528
0.27,0.37,3.5523
0.84,0.45,5.0173
0.15,0.79,8.5185
0.16,0.07,1.2769
0.67,0.25,1.9467
0.65,0.41,3.4225
0.9,0.68,7.6844
0.79,0.67,6.9559
0.59,0.27,1.912
0.5,0.61,5.1248
0.95,0.33,4.2337
0.38,0.16,0.76639
0.93,0.96,10.542
0.68,0.47,4.2669
0.27,0.59,5.6571
0.15,0.8,8.6115
0.61,0.22,1.3221
0.39,0.81,7.2366
0.09,0.28,3.5681
0.27,0.12,1.1623
0,0.68,7.913
0.75,0.96,9.5802
0.95,0.07,1.6163
0.13,0.1,1.7012
0.69,0.55,5.0814
0.62,0.04,-0.34061
0.82,0.91,9.4866
0.76,0.02,0.25861
0.2,0.57,6.0685
0.58,0.33,2.3858
0.83,0.67,7.2603
0.04,0.17,2.6463
0.09,0.2,2.8739
0.81,0.51,5.472
0.79,0.48,5.0792
0.65,0.03,-0.32349
0.85,0.27,3.2387
0.96,0.8,8.9872
0.12,0.46,5.32
0.84,0.61,6.6938
0.72,0.13,1.0244
0.95,0.08,1.7034
0.24,0.52,5.3965
0.28,0.36,3.3116
0.48,0.17,0.73666
0.81,0.38,4.1393
0.69,0.24,1.9739
0.79,0.72,7.4665
0.97,0.58,6.8331
0.68,0.35,2.9807
0.18,0.04,0.80578
0.89,0.59,6.7174
0.03,0.85,9.515
0.91,0.56,6.4302
0.59,0.78,6.8774
0.61,0.95,8.7794
0.16,0.73,7.9181
0.61,0.19,1.1692
0.63,0.86,7.9623
0.67,0.59,5.3999
0.62,0.07,-0.068467
0.7,0.21,1.8701
0.79,0.45,4.7036
0.27,0.46,4.492
0.26,0.52,5.1729
0.51,0.91,7.9976
0.65,0.12,0.71179
0.58,0.67,5.777
0.36,0.99,9.3102
0.06,0,0.92172
0.66,0.52,4.5693
0.75,0.72,7.1305
0.37,0.74,6.7089
0.6,1,9.1504
0.79,0.68,7.0323
0.44,0.78,6.9706
0.03,0.23,3.3058
0.75,0.2,2.0446
0.31,0.65,6.1853
0.89,0.09,1.6451
0.82,0.42,4.5885
0.7,0.4,3.6492
0.19,0.62,6.5966
0.64,0.89,8.2317
0.74,0.91,8.9762
0.63,0.9,8.3266
0.84,0.67,7.2283
0.1,0.87,9.4305
0.63,0.44,3.7798
0.81,0.06,0.96576
0.36,0.97,9.0565
0.1,0.11,1.9983
0.09,0.8,8.7987
0.32,0.19,1.5855
0.34,0.22,1.6123
0.85,0.63,6.8635
0.75,0.48,4.8353
0.67,0.23,1.7938
0.2,0.81,8.4849
0.21,0.78,8.059
0.01,0.86,9.6496
0.73,0.2,1.9321
0.96,0.81,9.115
0.99,0.62,7.1765
0.04,0.69,7.7833
0.41,0.63,5.3683
0.72,0.99,9.6751
0.66,0.81,7.5882
0.73,0.47,4.6106
0.95,0.42,5.1946
0.07,0.42,5.1112
0.09,0.37,4.5715
0.32,0.09,0.41157
0.36,0.55,4.8473
0.75,0.83,8.281
0.89,0.28,3.6027
0.21,0.58,6.1134
0.42,0.17,0.93275
0.13,0.36,4.2589
0.91,0.72,8.0077
0.24,0.89,9.0484
0.87,0.47,5.4169
0.66,0.3,2.4413
0.17,0.23,2.819
0.21,0.48,5.0086
0.63,0.89,8.1769
0.22,0.6,6.1186
0.86,0.78,8.5103
0.41,0.99,9.0517
0.17,0.51,5.5547
0.49,0.51,4.2
0.9,0.33,4.1215
0.59,0.91,8.2546
0.36,0.24,1.801
0.3,0.36,3.2311
0.87,0.46,5.263
0.11,0.62,6.8436
0.63,0.75,6.7107
0.04,0.89,9.8274
0.5,0.57,4.6769
0.64,0.27,2.0967
0.26,0.63,6.2711
0.34,0.37,3.1349
0.32,0.25,2.1167
0.99,0.14,2.4006
0.12,0.25,3.1444
0.11,0.11,1.8649
0.81,0.17,2.0606
0.79,0.05,0.74471
0.84,0.63,6.8527
0.33,0.81,7.6009
0.04,0.88,9.696
0.46,0.73,6.2751
0.67,0.54,4.8973
0.96,0.47,5.7039
0.88,0.67,7.3566
0.73,0.46,4.488
0.09,0.1,1.8424
0.29,0.9,8.8896
0.55,0.57,4.6671
0.49,0.06,-0.31079
0.18,0.81,8.5919
0.58,0.2,1.0949
0.77,0.32,3.3329
0.57,0.15,0.66355
0.17,0.67,7.1769
0.89,0.31,3.9455
0.37,0.05,-0.20691
0.01,0.1,2.0452
0.82,0.88,9.1856
0.57,0.25,1.61
0.88,0.87,9.5021
0.22,0.04,0.61344
0.88,0.9,9.7192
0.78,0.07,0.86066
0.1,0.01,0.84224
0.92,0,0.88805
0.99,0.22,3.214
0.94,0.66,7.445
0.31,0.32,2.8627
0.16,0.26,3.1579
0.35,0.98,9.2171
0.05,0.43,5.2932
0.63,0.98,9.1404
0.22,0.56,5.8485
0.98,0.66,7.487
0.08,0.65,7.4198
0.49,0.75,6.5499
0.34,0.63,5.6722
0.14,0.17,2.2966
0.84,0.86,9.1027
0.17,0.5,5.5352
0.33,0.07,0.17012
0.3,0.68,6.4418
0.19,0.54,5.8284
0.62,0.46,3.8112
0.57,0.21,1.2499
0.03,0.01,1.0131
0.46,0.19,0.9302
0.04,0.07,1.6613
0.06,0.76,8.5143
0.04,0.72,8.2444
0.59,0.1,0.07858
0.12,0.3,3.7485
0.22,0.33,3.4313
0.49,0.67,5.8394
0.68,0.53,4.7356
0.45,0.34,2.4296
0.8,0.46,4.8654
0.08,0.53,6.0989
0.36,0.11,0.51953
0.05,0.92,10.204
0.48,0.03,-0.73747
0.3,0.6,5.589
0.6,0.48,4.0366
0.46,0.01,-0.89918
0.39,0.39,3.2131
0.59,0.96,8.7316
0.81,0.64,6.7777
0.05,0.53,6.2646
0.81,0.41,4.4085
0.33,0.53,4.9361
0.93,0.28,3.6556
0.74,0.78,7.7062
0.81,0.23,2.6513
0.5,0.31,2.088
0.1,0.41,4.8813
0.29,0.79,7.6343
0.11,0.5,5.6899
0.29,0.39,3.6429
0.21,0.15,1.8129
0.41,0.83,7.4222
0.76,0.65,6.5952
0.05,0.25,3.4573
0.81,0.12,1.5577
0.32,0.05,-0.017744
0.19,0.32,3.6593
0.49,0.99,8.974
0.48,0.04,-0.58888
0.9,0.53,6.1045
0.42,0.18,0.97844
0.28,0.79,7.6834
0.79,0.09,1.157
0.21,0.81,8.3859
0.59,0.64,5.5615
0.72,0.8,7.7957
0.59,0.8,7.1694
0.99,0.36,4.5097
0.65,0.3,2.4089
0.59,0.39,3.0566
0.08,0.57,6.5375
0.38,0.61,5.2953
0.04,0.76,8.5006
0.67,0.67,6.1461
0.42,0.29,2.1452
0.16,0.78,8.3056
0.04,0.81,9.0698
0.26,0.43,4.2605
0.07,0.27,3.6645
0.18,0.11,1.5615
0.65,0.84,7.8739
0.3,0.46,4.218
0.35,0.89,8.397
0.28,0.62,6.0966
0.84,0.25,3.1193
0.82,0.13,1.6554
0.98,0.11,2.0252
0.54,0.12,0.31763
0.02,0.87,9.7106
0.6,0.22,1.3829
0.64,0.65,5.7868
0.46,0.65,5.5885
0.23,0.45,4.6518
0.67,0.87,8.2544
0.43,0.17,0.77089
0.18,0.72,7.6239
0.08,0.67,7.5835
0.25,0.35,3.4343
0.78,0.24,2.5873
0.08,0.58,6.6776
0.38,0.66,5.8528
0.16,0.95,10.08
0.55,0.22,1.1188
0.49,0.17,0.6217
0.5,0.11,0.082055
0.93,0.95,10.386
0.36,0.65,5.8809
0.19,0.82,8.6015
0.75,0.17,1.6506
0.89,0.99,10.519
0.31,0.48,4.3583
0.52,0.06,-0.42373
0.23,0.36,3.6982
0.65,0.64,5.8444
0.37,0.87,8.1055
0.37,0.54,4.685
0.82,0.67,7.1426
0.33,0.96,9.178
0.84,0.06,1.1752
0.31,0.13,0.89586
0.41,0.15,0.69265
0.97,0.29,3.9363
0.32,0.72,6.7911
0.68,0.69,6.5993
0.27,0.25,2.3073
0.63,0.63,5.5305
0.61,0.83,7.5139
0.45,0.47,3.7543
0.45,0.24,1.4503
0.16,0.8,8.5303
0.95,0.3,3.8782
0.16,0.37,4.2256
0.57,0.85,7.4934
0.03,0.75,8.4621
0.16,0.46,5.0617
0.82,0.99,10.276
1,0.12,2.2724
0.04,0.97,10.69
0.46,0.34,2.4593
0.46,0.86,7.6153
0.77,0.28,2.991
0.6,0.2,1.1448
0.25,0.28,2.9054
0.74,0.14,1.3372
0,0.21,3.0893
0.93,0.52,6.1273
0.58,0.5,4.105
0.28,0.48,4.561
0.6,0.87,7.9482
1,0.69,7.9804
0.07,0.65,7.346
0.43,0.98,8.9745
1,0.9,10.039
0.36,0.05,-0.18795
0.18,0.82,8.5769
0.32,0.93,8.8861
0.14,0.92,9.9282
0.32,0.49,4.467
0.59,0.81,7.3118
0.2,0.62,6.5593
0.16,0.18,2.2894
0.95,0.54,6.3097
0.99,0.15,2.553
0.32,0.29,2.4997
0.35,0.69,6.2939
0.32,0.76,7.1812
0.15,0.69,7.5138
0.71,0.18,1.5731
0.87,0.36,4.2661
0.69,0.21,1.6847
0.41,0.72,6.3246
0.24,0.64,6.4447
0.51,0.41,3.0402
0.91,0.02,0.93769
0.01,0.23,3.2468
0.52,0.11,0.085929
0.35,0.93,8.7345
0.28,0.23,2.0716
0.85,0.35,4.0691
0.8,0.73,7.5488
0.11,0.47,5.4915
0.19,0.7,7.4214
1,0.75,8.4784
0.18,0.8,8.3379
0.04,0.43,5.2925
0.57,0.77,6.7937
0.6,0.67,5.812
0.72,0.58,5.6814
0.12,0.38,4.5384
0.63,0.48,4.0903
0.93,0.1,1.856
0.46,0.38,2.8074
0.85,0.22,2.7713
0.54,0.27,1.7319
0.16,0.48,5.2628
0,0.95,10.433
0.39,0.14,0.69929
0.88,0.46,5.2498
0.19,0.59,6.1752
0.53,0.47,3.6974
0.61,0.92,8.4332
0.67,0.35,3.0127
0.8,0.63,6.5566
0.6,0.89,8.1194
0.48,0.21,1.093
0.27,0.13,1.217
0.68,0.97,9.193
0.15,0.02,0.76885
0.79,0.35,3.7713
0.45,0.97,8.8243
0.5,0.47,3.7016
0.64,0.57,5.0493
0.58,0.79,7.0635
0.09,1,10.875
0.03,0.87,9.7502
0.63,0.56,4.8371
0.78,0.96,9.7299
0.88,0.95,10.196
0.57,0.46,3.6311
0.39,0.12,0.30264
0.9,0.94,10.156
0.53,0.71,6.0397
0.62,0.65,5.7776
0.41,0.07,-0.22748
0.67,0.58,5.3026
0.13,0.88,9.4265
0.07,0.17,2.6165
0.3,0.87,8.429
0.8,0.01,0.34314
0.21,0.88,9.018
0.47,0.76,6.6441
0.86,0.94,9.9739
0.52,0.98,8.836
0.78,0.44,4.5889
0.9,0.92,9.9644
0.85,0.38,4.3811
0.89,0.47,5.3333
0.73,0.9,8.9033
0,0.38,4.7757
0.88,0.18,2.5308
0.48,0.55,4.518
0.09,0.6,6.8521
0.94,0.07,1.6116
0.72,0.15,1.4168
0.2,0.34,3.6359
0.77,0.95,9.6914
0.36,0.72,6.6093
0.76,0.45,4.4738
0.88,0.02,0.89999
0.97,0.56,6.5076
0.73,0.6,5.8579
0.4,0.49,4.0486
0.4,0.86,7.8116
0.33,0.26,2.0484
0.73,0.93,9.1018
0.8,0.37,4.0077
0.37,0.21,1.4386
0.7,0.18,1.4352
0.4,0.84,7.6136
0.63,0.32,2.4522
0.33,0.41,3.6504
0.42,0.35,2.7401
0.87,0.27,3.3124
0.93,0.17,2.591
0.55,0.41,3.2314
0.55,0.46,3.6668
0.85,0.61,6.7032
0.24,0.69,7.0163
0.77,0.24,2.6107
0.3,0.95,9.1008
0.67,0.79,7.4089
0.04,0.15,2.4179
0.17,0.15,1.924
0.22,0.13,1.5218
0.1,1,10.85
0.57,0.97,8.7362
0.37,0.86,7.8906
0.01,0.22,3.2273
0.44,1,8.9477
0.8,0.86,8.8808
0.46,0.78,6.905
0.26,0.73,7.2347
0.3,0.98,9.4808
0.56,0.48,3.8861
0.21,0.98,10.092
0.9,0.06,1.2964
0.35,0.15,0.97014
0.47,0.93,8.2845
0.02,0.03,1.3488
0.96,0.11,1.9969
0.54,0.24,1.3524
0.34,0.42,3.7011
0.73,0.59,5.757
0.6,0.79,7.1263
0.03,0.09,1.892
0.97,0.61,7.1415
0.53,0.85,7.5009
0.54,0.11,0.14159
0.91,0.1,1.8032
0.78,0.14,1.4706
0.73,0.22,2.0773
0.63,0.65,5.8296
0.29,0.16,1.296
0.7,0.3,2.6607
0.41,0.27,1.9727
0.28,0.87,8.4955
0.85,0.15,2.1484
0.2,0.92,9.3881
0.11,0.75,8.2648
0.67,0.12,0.56153
0.43,0.55,4.5874
0.3,0.69,6.6036
0.21,0.14,1.7092
0.66,0.51,4.5676
0.8,0.32,3.4431
0.74,0.86,8.4992
0.33,0.14,0.93871
0.08,0.01,0.95481
0.7,0.71,6.7691
0.72,0.18,1.6501
0.16,0.56,6.1663
0.53,0.53,4.3182
0.93,0.05,1.4647
0.06,0.34,4.3769
0.44,0.21,1.0472
0.77,0.77,7.9005
0.45,0.98,8.8203
0.7,0.56,5.227
0.57,0.81,7.2096
0.98,0.71,8.1126
0.58,0.27,1.8132
0.67,0,-0.46141
0.99,0.66,7.6792
0.28,0.42,3.9936
0.03,0.8,8.9142
0.17,0.28,3.2085
0.36,0.49,4.2563
0.47,0.31,2.103
0.94,0.16,2.5897
0.55,0.72,6.3115
0.97,0.39,4.8807
0.08,0.66,7.4309
0.84,0.65,7.0873
0.96,0.22,3.2622
0.4,0.34,2.6161
0.88,0.97,10.312
0.57,0.52,4.234
0.7,0.04,0.034071
0.01,0.26,3.5823
0.22,0.59,6.1323
0.54,0.78,6.8483
0.26,0.25,2.3959
0.28,0.41,3.9738
0.39,0.33,2.5917
0.63,0.09,0.24141
0.33,0.23,1.8374
0.24,0.82,8.3091
0.95,0.52,6.1188
0.53,0.76,6.6708
0.76,0.77,7.7912
0.47,0.55,4.5219
0.59,0.03,-0.53589
0.78,0.91,9.3132
0.39,0.03,-0.46221
0.7,0.89,8.5715
0.26,0.35,3.4051
0.52,0.54,4.3057
0.18,0.94,9.9022
0.74,0.96,9.4577
0.2,0.95,9.7922
0.05,0.54,6.2604
0.43,0.81,7.1805
0.14,0.12,1.8694
0.27,0.35,3.3778
0.23,0.4,4.1076
0.52,0.39,2.9038
0.75,0.5,4.9853
0.74,0.31,3.0283
0.07,0.26,3.4348
0.12,0.68,7.5066
0.5,0.34,2.3331
0.37,0.12,0.6211
0.08,0.7,7.8418
0.06,0.06,1.5214
0.24,0.43,4.381
0.22,0.85,8.6107
0.55,0.75,6.5897
0.88,0.88,9.5374
0.53,0.1,-0.028592
0.33,0.12,0.74883
0.34,0.62,5.6778
0.01,0.16,2.6079
0.66,0.36,3.095
0.84,0.12,1.6897
0.33,0.21,1.5945
0.54,0.45,3.5795
0.1,0.75,8.3138
0.5,0.05,-0.47603
0.38,0.8,7.1703
0.21,0.59,6.222
0.95,0.61,7.024
0.7,0.03,-0.014859
0.92,0.71,7.9848
0.11,0.07,1.4059
0.69,0.99,9.504
0.21,0.24,2.5917
0.67,0.91,8.5956
0.97,0.88,9.7715
0.99,0.21,3.0919
0.63,0.02,-0.4478
0.12,0.03,0.94907
0.01,0.63,7.3461
0.19,0.44,4.8495
0.63,0.67,6.2046
0.07,0.87,9.552
0.49,0.18,0.83338
0.26,0.64,6.2524
0.12,0.63,6.9946
0.43,0.4,3.0842
0.01,0.53,6.2417
